Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Clean_Chrome OS,OpSys_Clean_Linux,OpSys_Clean_MacOS,OpSys_Clean_No OS,OpSys_Clean_Windows,Cpu_Brand_Intel,Cpu_Brand_Samsung,Gpu_Brand_ARM,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Cpu_Name_TE,Gpu_Name_TE,PPI,Is_High_RAM,Is_SSD,Cpu_Performance_Class_Num,Gpu_Performance_Class_Num,Gpu_Dedicated
15.6,2171.72,8,1.88,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,141.21199808219862,0,1,1,0,0
14.0,2440.0,16,2.8,0.0,512.0,0.0,0.0,512.0,2560,1440,1,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1931.7416666666663,1051.0203783783784,209.8006828649808,1,1,1,0,0
15.6,1142.8,8,2.4,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,0,1,1,1,1
13.3,1629.0,8,1.48,0.0,256.0,0.0,0.0,256.0,1920,1080,1,2.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1483.0081818181818,1051.0203783783784,165.6321180513006,0,1,1,0,0
15.6,2229.0,8,2.59,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1984.5,141.21199808219862,0,1,1,1,1
13.3,1799.0,8,1.48,0.0,256.0,0.0,0.0,256.0,2560,1440,1,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1931.7416666666663,1051.0203783783784,220.84282406840083,0,1,1,0,0
15.6,1899.0,8,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1984.5,141.21199808219862,0,1,1,1,1
12.5,2296.95,8,1.26,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,176.23257360658386,0,1,1,0,0
15.6,1009.9,8,2.18,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,935.683023255814,141.21199808219862,0,1,1,0,1
15.6,1579.0,8,1.88,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,141.21199808219862,0,1,1,0,0
14.0,2339.0,8,1.27,0.0,256.0,0.0,0.0,256.0,2560,1440,1,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,209.8006828649808,0,1,1,0,0
15.6,339.0,4,1.9,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,297.0,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,323.0,323.5,100.45466986113651,0,0,0,0,1
15.6,599.0,8,2.32,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1044.2382352941177,747.6414285714285,141.21199808219862,0,0,1,0,1
15.6,1199.0,8,2.62,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1064.0,141.21199808219862,0,0,1,0,1
15.6,2250.68,8,2.04,0.0,256.0,0.0,0.0,256.0,3840,2160,1,2.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1187.811428571429,2250.68,282.42399616439724,0,1,1,2,1
15.6,478.89,4,1.91,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,462.395,606.0823529411764,141.21199808219862,0,1,1,0,1
17.3,1492.8,16,2.7,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,127.33567457123111,1,1,1,1,1
14.0,2299.0,12,1.4,0.0,512.0,0.0,0.0,512.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1931.7416666666663,1051.0203783783784,157.3505121487356,0,1,1,0,0
15.6,788.49,8,2.5,0.0,0.0,1024.0,0.0,1024.0,1920,1080,0,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1044.2382352941177,747.6414285714285,141.21199808219862,0,0,1,0,1
13.3,2041.0,8,1.48,0.0,512.0,0.0,0.0,512.0,2560,1440,1,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1931.7416666666663,1051.0203783783784,220.84282406840083,0,1,1,0,0
14.0,1499.0,8,1.7,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1931.7416666666663,1051.0203783783784,157.3505121487356,0,1,1,0,0
14.0,1769.0,16,1.7,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1870.074,157.3505121487356,1,1,1,1,1
15.6,899.0,8,2.62,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,0,0,1,1,1
15.6,459.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,476.99,4,2.1,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1044.2382352941177,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,1498.0,8,2.62,1024.0,128.0,0.0,0.0,1152.0,3840,2160,0,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,282.42399616439724,0,1,1,1,1
15.6,1390.0,8,1.95,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
15.6,468.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,492.6088888888889,612.5227777777777,141.21199808219862,0,0,1,0,1
14.0,249.0,2,1.44,0.0,0.0,0.0,32.0,32.0,1366,768,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,299.4379310344828,316.1018918918919,111.93520355955211,0,0,0,0,0
15.6,839.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,1204.2248484848485,141.21199808219862,0,0,1,1,1
15.6,679.0,8,1.96,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,141.21199808219862,0,1,1,0,0
15.6,1159.0,16,2.1,0.0,512.0,0.0,0.0,512.0,1920,1080,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,141.21199808219862,1,1,1,1,0
15.6,369.0,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,324.45454545454544,397.84379310344826,100.45466986113651,0,0,0,0,0
15.6,398.0,4,2.1,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1044.2382352941177,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,709.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1340.9299999999998,935.683023255814,141.21199808219862,0,0,1,0,1
14.0,769.0,4,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,592.0154054054054,1141.0898226950355,157.3505121487356,0,1,1,0,0
15.6,825.0,4,2.32,0.0,0.0,1024.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,141.21199808219862,0,0,1,0,0
15.6,1305.0,16,3.31,0.0,512.0,0.0,0.0,512.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1250.5,141.21199808219862,1,1,1,1,1
15.6,2153.37,16,1.91,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1870.074,141.21199808219862,1,1,1,1,1
15.6,650.0,4,2.07,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,720.124,1051.0203783783784,100.45466986113651,0,0,1,0,0
14.0,1637.0,8,1.36,0.0,256.0,0.0,0.0,256.0,2560,1440,1,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,209.8006828649808,0,1,1,0,0
15.6,831.0,6,1.54,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,696.3266666666667,141.21199808219862,0,1,1,0,1
15.6,895.01,8,1.98,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1340.9299999999998,1360.202,141.21199808219862,0,1,1,1,1
15.6,333.0,4,2.1,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,1,0,0
15.6,799.0,6,2.18,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,0,0,1,0,1
15.6,909.0,8,2.591,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,0,1,1,0,1
15.6,1179.0,16,2.09,0.0,512.0,0.0,0.0,512.0,1920,1080,1,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,141.21199808219862,1,1,1,0,0
15.6,691.0,4,2.23,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,919.3180829015544,935.683023255814,141.21199808219862,0,1,1,0,1
13.3,1099.0,8,1.23,0.0,256.0,0.0,0.0,256.0,3200,1800,1,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1483.0081818181818,1051.0203783783784,276.053530085501,0,1,1,0,0
17.3,2599.0,16,4.2,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,2611.805333333333,127.33567457123111,1,1,1,2,1
15.6,819.0,8,2.4,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1204.2248484848485,141.21199808219862,0,0,1,1,1
12.3,659.0,4,1.15,0.0,0.0,0.0,32.0,32.0,2400,1600,1,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,659.0,659.0,234.50740003017813,0,0,1,0,0
15.6,485.0,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,100.45466986113651,0,0,1,0,0
12.0,1163.0,8,0.92,0.0,0.0,0.0,256.0,256.0,2304,1440,0,1.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,1226.75,1164.0,226.41554716935852,0,0,1,0,0
13.3,1199.0,8,1.6,0.0,256.0,0.0,0.0,256.0,1920,1080,1,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,165.6321180513006,0,1,1,0,0
15.6,1327.0,12,2.21,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,0,1,1,1,1
15.6,368.0,4,1.9,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,492.6088888888889,597.7236363636364,100.45466986113651,0,0,1,0,1
17.3,2150.0,16,4.3,1024.0,512.0,0.0,0.0,1536.0,1920,1080,0,2.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,2210.062,127.33567457123111,1,1,1,2,1
15.6,272.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,1,0,0
17.3,2048.9,16,2.43,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,127.33567457123111,1,1,1,1,1
15.6,499.0,4,2.3,0.0,128.0,0.0,0.0,128.0,1366,768,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,492.6088888888889,543.594,100.45466986113651,0,1,1,0,1
15.6,629.0,8,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1306.1403921568628,612.5227777777777,100.45466986113651,0,0,1,0,1
15.6,1285.0,16,2.0,0.0,512.0,0.0,0.0,512.0,1920,1080,1,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,141.21199808219862,1,1,1,1,0
13.3,2680.0,16,1.2,0.0,512.0,0.0,0.0,512.0,3200,1800,1,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,276.053530085501,1,1,1,0,0
15.6,1169.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1816.698125,141.21199808219862,0,0,1,1,1
15.6,889.0,8,2.36,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,919.3180829015544,815.7464285714286,141.21199808219862,0,1,1,0,1
15.6,579.0,8,1.91,0.0,256.0,0.0,0.0,256.0,1366,768,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,100.45466986113651,0,1,1,0,0
15.6,299.0,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,299.0,323.5,100.45466986113651,0,0,1,0,1
17.3,629.0,8,3.3,1024.0,0.0,0.0,0.0,1024.0,1600,900,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,492.6088888888889,935.683023255814,106.11306214269258,0,0,1,0,1
15.6,2449.0,16,2.2,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,2611.805333333333,141.21199808219862,1,1,1,2,1
12.0,1279.0,8,0.92,0.0,0.0,0.0,512.0,512.0,2304,1440,0,1.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,1226.75,1372.8666666666666,226.41554716935852,0,0,1,1,0
15.6,1749.0,16,2.2,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,141.21199808219862,1,1,1,1,1
17.3,1948.99,16,2.43,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1816.698125,127.33567457123111,1,1,1,1,1
15.6,999.0,8,2.191,0.0,256.0,0.0,0.0,256.0,1920,1080,1,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
17.3,1949.0,16,2.9,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,127.33567457123111,1,1,1,1,1
11.6,174.0,2,1.3,0.0,32.0,0.0,0.0,32.0,1366,768,0,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,235.25,397.84379310344826,135.0942111925629,0,1,0,0,0
17.3,598.0,4,3.3,1024.0,0.0,0.0,0.0,1024.0,1600,900,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,492.6088888888889,935.683023255814,106.11306214269258,0,0,1,0,1
17.3,539.0,8,2.8,1024.0,0.0,0.0,0.0,1024.0,1600,900,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,919.3180829015544,1141.0898226950355,106.11306214269258,0,0,1,0,0
15.6,1272.0,8,2.6,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1075.505,141.21199808219862,0,1,1,0,1
14.0,1149.0,8,1.2,0.0,256.0,0.0,0.0,256.0,1920,1080,1,1.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1781.8200000000002,1486.321428571429,157.3505121487356,0,1,1,1,0
15.6,1529.0,8,2.3,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1931.7416666666663,1051.0203783783784,141.21199808219862,0,1,1,0,0
15.6,1476.11,8,2.2,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1816.698125,141.21199808219862,0,1,1,1,1
15.6,529.0,6,2.1,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,658.7957142857142,864.4795121951221,141.21199808219862,0,0,1,0,1
12.5,1713.37,8,1.26,0.0,256.0,0.0,0.0,256.0,1920,1080,1,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1483.0081818181818,1051.0203783783784,176.23257360658386,0,1,1,0,0
15.0,509.0,4,2.08,500.0,0.0,0.0,0.0,500.0,1920,1080,1,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,592.0154054054054,1141.0898226950355,146.86047800548656,0,0,1,0,0
15.6,309.0,4,2.65,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,1.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,411.09,403.11,100.45466986113651,0,0,0,0,0
13.3,1477.0,8,1.29,0.0,256.0,0.0,0.0,256.0,3200,1800,1,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,276.053530085501,0,1,1,0,0
15.6,521.86,4,2.18,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,919.3180829015544,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,1029.0,16,2.6,1024.0,128.0,0.0,0.0,1152.0,1920,1080,1,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,1,1,1,0,1
15.6,1149.0,8,2.2,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,0,1,1,1,1
